Row,Flag,Question,Answer,Category,Reason
5248,#yellowflag,"8.4.1Please self-certify whether you already have in place, or can commit to obtain, prior to the commencement of the contract, UK Security Vetting to the Baseline Personnel Security Standard*, for al",,EMPTY,No answer content
5249,#redflag,"8.4.3Please self-certify whether you already have in place, or can commit to obtain, prior to the commencement of the contract, UK Security Clearance to the Security Check (SC) level, for all staff th",,EMPTY,No answer content
5251,#yellowflag,For Vulnerabilities with a CVSS score of 7 or higher (as described at https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator) or higher and/or those described by the software provider as HIGH RISK or CR,,EMPTY,No answer content
5252,#redflag,"The Supplier shall back-up Director Data to recover all data up to the point of a data loss event, ensuring all backups are free from malicious software and encrypted.(this implies a 0 RPO) ",,EMPTY,No answer content
5253,#redflag,"The Supplier shall inform the Director and the CSMS as soon as possible, but in any case, within 24 hours, when it becomes aware of any new Threat, Vulnerability or exploitation technique that has the",,EMPTY,No answer content
5254,#redflag,The Supplier shall provide a tested capability to recover data after a data loss event within 2 hours and shall validate that the back-ups are free from malicious software.(we cannot meet this RTO) ,,EMPTY,No answer content
5255,#redflag,The Supplier shall report P1 security incidents to the Director and the CSMS within 30 minutes of the conclusion of the Security Impact Assessment.(we cannot agree to this),,EMPTY,No answer content
5256,#redflag,An appropriate data backup schedule which is within the UK(we back MC to google) ,,EMPTY,No answer content
5257,#redflag,"Confirm that you use solely UK-based and UK sovereignty service facilities, and that RWM data cannot and will not be sent overseas without prior approval from RWM.This includes all primary, backup and",,EMPTY,No answer content
5258,#redflag,"Data storage and processing locations: United Kingdom(we could propose some sort of tokenization, but either way we will store data outside of the UK) ",,EMPTY,No answer content
5259,#yellowflag,"Minimum government security clearance: Baseline Personnel Security Standard (BPSS)(we either need to limit this to the prime or have them accept ours. we do not do criminal check, drug tests) ",,EMPTY,No answer content
5260,#yellowflag,Once the contract has been awarded RWM will maintain a right to audit the Supplier?s and any Sub-Contractor?s premises to assure that security standards are maintained. RWM will maintain the right to ,,EMPTY,No answer content
5261,#yellowflag,RWM retains the right to carry out security assurance visits of the Supplier?s and any Sub-Contractor's premises in order to confirm that these security requirements are being met.(we need to limit th,,EMPTY,No answer content
5262,#redflag,Security ValidationSecurity Cleared (If support staff have access or able to view RWM data then all staff must be security cleared. Consideration if support have admin access and can disrupt or termin,,EMPTY,No answer content
5263,#yellowflag,Staff Security Clearance: Conforms to BS7858:2012(we either need to limit this to the prime or have them accept ours. we do not do criminal check) ,,EMPTY,No answer content
5264,#yellowflag,"The Supplier shall ensure that all employees, consultants, professional advisors and approved sub-suppliers who will be accessing Authority Information, IT systems or require unescorted access to Auth",,EMPTY,No answer content
5265,#redflag,"The Supplier shall notify the Authority in accordance without undue delay (and in any event within twenty-four (24) hours) of becoming aware of, or reasonably suspecting, an Information Security Incid",,EMPTY,No answer content
5266,#yellowflag,The Supplier shall provide a summary of these information security capabilities and key members of staff responsible for managing information security on this contract in the Supplier?s Security Manag,,EMPTY,No answer content
5267,#yellowflag,p 20 The availability measure is the amount of time the common network is available as a percentage of the operational hours is agreed as 99% availability of service during 8:00am to 5:00pm Monday to ,,EMPTY,No answer content
5268,#redflag,"p 20 The Supplier is required to ensure the continuity of the Services to Sport England or the replacement supplier in the event of any termination or expiry of the contract.(we can provide data, but ",,EMPTY,No answer content
5269,#yellowflag,p 24 Please describe how you will provide guaranteed 99% uptime for the database and software we will be using.(will need uSLA) ,,EMPTY,No answer content
5270,#yellowflag,"p 31 Details of Persons of Significant Control (PSC), where appropriate: 6 - Name; - Date of birth; - Nationality; - Country, state or part of the UK where the PSC usually lives; - Service address; - ",,EMPTY,No answer content
5271,#redflag,Agency incident response and resolution times(we cannot meet their response times or their resolution times) ,,EMPTY,No answer content
5272,#yellowflag,"All providers will be asked to submit a service report to the Agency at least monthly; this will include performance, undertaken activities, performance against SLAs(we cannot do monthly reporting, th",,EMPTY,No answer content
5273,#redflag,The supplier shall adopt appropriate transport level security protocols agreed with the agency to ensure data can be securely exchanged between the supplier's systems and with the existing MHRA system,,EMPTY,No answer content
5275,#redflag,The system shall allow the user to anonymise sensitive data fields before exporting.(not native functionality) ,,EMPTY,No answer content
5276,#redflag,The system shall be resilient to the loss of some of the logical or physical infrastructure.The system shall ensure no data loss due to unavailability of one or more of underlying infrastructure compo,,EMPTY,No answer content
5277,#redflag,The use of whitebox or blackbox AI algorithms depends on the use case. The agency expects the providers to use appropriate algorithms and provide an explanation to support their choice of particular a,,EMPTY,No answer content
